INDEX:1721:<string>,IBM_Open:1721:<double>,IBM_High:1721:<double>,IBM_Low:1721:<double>,IBM_Close:1721:<double>,IBM_Adj_Close:1721:<double>,IBM_Volume:1721:<long>
2018-08-03,143.240005,147.919998,143.000000,147.699997,132.716461,8053600
2018-08-06,146.949997,147.199997,145.570007,146.029999,131.215851,3913700
2018-08-07,146.649994,147.639999,146.350006,147.009995,132.096481,3508800
2018-08-08,147.330002,147.429993,146.240005,146.889999,131.988617,3581100
2018-08-09,145.529999,145.940002,144.729996,144.770004,131.489090,3093500
2018-08-10,144.500000,145.070007,143.880005,144.479996,131.225677,3003100
2018-08-13,144.149994,144.300003,142.529999,142.710007,129.618073,2858500
2018-08-14,143.000000,143.820007,142.929993,143.360001,130.208450,2860000
2018-08-15,142.550003,144.000000,142.000000,143.910004,130.707977,4241500
2018-08-16,144.369995,145.679993,144.369995,145.339996,132.006790,5250700
2018-08-17,144.789993,146.389999,144.690002,146.059998,132.660751,2678600
2018-08-20,146.369995,147.160004,146.149994,146.509995,133.069443,2499700
2018-08-21,147.000000,147.119995,145.889999,145.970001,132.578995,3106900
2018-08-22,146.009995,146.160004,145.190002,145.240005,131.915970,2389000
2018-08-23,145.039993,145.520004,144.750000,145.369995,132.034027,2220400
2018-08-24,145.460007,146.089996,144.869995,146.039993,132.642593,2776600
2018-08-27,146.940002,147.619995,146.520004,146.690002,133.232925,3491600
2018-08-28,146.949997,146.990005,146.190002,146.589996,133.142120,2455300
2018-08-29,146.869995,147.929993,146.600006,147.539993,134.004974,3153800
2018-08-30,147.029999,147.300003,145.250000,145.929993,132.542679,3340400
2018-08-31,145.720001,146.779999,145.539993,146.479996,133.042191,3488500
2018-09-04,145.979996,146.190002,144.809998,145.679993,132.315613,3326200
2018-09-05,145.190002,146.750000,145.050003,146.660004,133.205719,3126500
2018-09-06,146.880005,147.660004,145.539993,146.389999,132.960510,4248800
2018-09-07,145.940002,146.500000,145.119995,145.449997,132.106705,4693100
2018-09-10,146.600006,147.300003,145.559998,145.649994,132.288361,3618300
2018-09-11,146.000000,146.990005,145.250000,146.490005,133.051300,3374700
2018-09-12,146.369995,147.979996,146.029999,146.570007,133.123962,4506700
2018-09-13,147.350006,149.000000,147.119995,148.949997,135.285629,5346500
2018-09-14,148.850006,149.300003,147.779999,148.330002,134.722488,3452100
2018-09-17,148.440002,149.070007,147.770004,147.940002,134.368271,3551900
2018-09-18,147.759995,148.990005,147.470001,148.559998,134.931412,3629400
2018-09-19,148.630005,149.960007,148.229996,149.059998,135.385513,4246200
2018-09-20,149.580002,151.380005,149.440002,151.149994,137.283798,5952200
2018-09-21,151.479996,152.600006,150.740005,151.350006,137.465469,19947500
2018-09-24,151.100006,151.199997,149.460007,150.029999,136.266541,4265000
2018-09-25,149.910004,150.410004,148.360001,148.910004,135.249298,4397500
2018-09-26,152.399994,153.350006,151.339996,151.610001,137.701614,7401900
2018-09-27,152.009995,152.389999,151.160004,151.500000,137.601700,3477600
2018-09-28,151.160004,151.630005,150.789993,151.210007,137.338303,3305800
2018-10-01,151.710007,153.419998,151.710007,153.000000,138.964081,3757400
2018-10-02,152.990005,153.839996,152.500000,153.750000,139.645264,3029900
2018-10-03,154.000000,154.360001,152.800003,153.220001,139.163879,3315300
2018-10-04,151.690002,152.800003,150.360001,151.309998,137.429108,4237900
2018-10-05,150.899994,151.789993,147.869995,149.029999,135.358292,4602200
2018-10-08,148.500000,149.070007,147.179993,148.389999,134.776993,3239300
2018-10-09,148.080002,148.360001,146.929993,147.240005,133.732483,3642400
2018-10-10,147.500000,147.690002,142.500000,142.690002,129.599899,5547700
2018-10-11,142.619995,144.190002,138.779999,139.020004,126.266571,8710500
2018-10-12,141.119995,141.539993,139.080002,140.850006,127.928696,6563400
2018-10-15,140.380005,142.259995,140.139999,141.130005,128.183014,4965500
2018-10-16,142.929993,145.449997,141.580002,145.119995,131.806961,8695500
2018-10-17,135.889999,137.149994,133.419998,134.050003,121.752525,19464000
2018-10-18,132.729996,133.399994,130.039993,130.550003,118.573601,10011700
2018-10-19,130.649994,131.889999,127.959999,129.100006,117.256622,7791600
2018-10-22,129.580002,130.440002,128.399994,130.020004,118.092216,5719500
2018-10-23,129.020004,131.899994,128.410004,131.210007,119.173058,6463600
2018-10-24,131.169998,131.690002,127.000000,127.209999,115.540009,5710300
2018-10-25,127.250000,127.790001,125.139999,126.449997,114.849724,10304300
2018-10-26,125.209999,125.779999,123.709999,124.790001,113.342018,8767000
2018-10-29,119.339996,123.949997,118.300003,119.639999,108.664467,20450400
2018-10-30,120.480003,121.500000,115.150002,115.400002,104.813431,21458600
2018-10-31,116.489998,116.500000,114.089996,115.430000,104.840683,21645000
2018-11-01,115.500000,117.000000,115.110001,116.830002,106.112251,13626700
2018-11-02,117.510002,117.750000,114.540001,115.669998,105.058655,10592700
2018-11-05,116.099998,120.769997,116.000000,120.059998,109.045929,9144600
2018-11-06,120.699997,123.809998,120.309998,123.120003,111.825218,9597400
2018-11-07,123.790001,125.059998,122.330002,124.839996,113.387421,12382700
2018-11-08,122.660004,124.400002,122.629997,123.379997,113.488602,10396400
2018-11-09,123.610001,124.570000,121.959999,123.540001,113.635788,6961800
2018-11-12,123.500000,123.570000,120.650002,120.900002,111.207420,5379100
2018-11-13,121.190002,122.250000,119.900002,120.839996,111.152237,4084400
2018-11-14,121.110001,121.930000,119.769997,120.199997,110.563545,4762300
2018-11-15,119.660004,121.440002,119.510002,121.440002,111.704140,5207900
2018-11-16,120.889999,121.849998,120.540001,121.570000,111.823708,4076300
2018-11-19,121.629997,122.180000,119.769997,120.309998,110.664734,4131200
2018-11-20,118.489998,119.489998,116.699997,117.199997,107.804054,6233800
2018-11-21,117.610001,119.510002,117.389999,118.570000,109.064224,5335800
2018-11-23,118.089996,118.339996,116.910004,117.190002,107.794861,2334700
2018-11-26,118.370003,120.250000,118.059998,119.559998,109.974861,5011100
2018-11-27,118.379997,120.040001,118.370003,120.029999,110.407173,4903800
2018-11-28,121.010002,123.089996,120.220001,123.000000,113.139069,5104500
2018-11-29,122.440002,123.120003,121.400002,121.480003,111.740929,5200100
2018-11-30,121.660004,124.690002,121.480003,124.269997,114.307259,7251600
2018-12-03,125.669998,126.589996,124.360001,125.309998,115.263870,5846400
2018-12-04,124.489998,124.919998,121.330002,121.599998,111.851303,6000700
2018-12-06,119.720001,123.910004,119.300003,123.910004,113.976120,6938000
2018-12-07,123.900002,124.050003,118.870003,119.339996,109.772484,7019600
2018-12-10,119.739998,121.680000,118.519997,121.129997,111.418983,6549500
2018-12-11,123.250000,123.809998,120.000000,120.889999,111.198219,5043100
2018-12-12,122.510002,122.879997,121.000000,121.160004,111.446587,3560500
2018-12-13,121.260002,121.790001,120.169998,120.730003,111.051064,3993600
2018-12-14,119.500000,121.110001,119.440002,119.900002,110.287590,4554200
2018-12-17,119.070000,119.779999,115.070000,116.099998,106.792252,7374500
2018-12-18,116.900002,118.230003,116.019997,116.650002,107.298157,6290200
2018-12-19,117.150002,120.269997,115.970001,116.430000,107.095795,6979800
2018-12-20,115.699997,116.449997,111.699997,113.019997,103.959160,8454400
2018-12-21,112.500000,115.279999,110.440002,110.940002,102.045921,10386500
2018-12-24,109.900002,111.000000,107.500000,107.570000,98.946083,3821400
2018-12-26,108.000000,111.389999,105.940002,111.389999,102.459846,6645800
2018-12-27,109.989998,113.779999,109.470001,113.779999,104.658234,6045600
2018-12-28,114.220001,114.800003,112.500000,113.029999,103.968369,5117500
2018-12-31,113.330002,114.349998,112.419998,113.669998,104.557053,4982800
2019-01-02,112.010002,115.980003,111.690002,115.209999,105.973587,4239900
2019-01-03,114.529999,114.879997,112.690002,112.910004,103.857986,4346700
2019-01-04,114.910004,117.489998,114.440002,117.320000,107.914429,4477800
2019-01-07,117.500000,118.830002,116.669998,118.150002,108.677902,3751200
2019-01-08,119.660004,120.570000,118.980003,119.830002,110.223206,4763600
2019-01-09,120.910004,121.400002,119.870003,120.690002,111.014267,3633700
2019-01-10,120.080002,121.860001,119.949997,121.790001,112.026085,3910000
2019-01-11,121.580002,121.620003,120.199997,121.459999,111.722542,3722400
2019-01-14,120.510002,120.650002,119.760002,120.389999,110.738312,5228700
2019-01-15,120.959999,121.930000,120.820000,121.730003,111.970894,3507500
2019-01-16,121.580002,122.000000,120.830002,121.620003,111.869705,3841100
2019-01-17,120.559998,122.410004,120.550003,122.190002,112.394012,5029900
2019-01-18,123.269997,124.720001,122.709999,123.820000,113.893326,6008500
2019-01-22,123.300003,123.800003,121.540001,122.519997,112.697548,10052400
2019-01-23,131.369995,135.000000,130.309998,132.889999,122.236191,22063700
2019-01-24,132.630005,133.210007,131.429993,132.529999,121.905045,6322900
2019-01-25,132.869995,134.440002,132.429993,133.970001,123.229599,5707400
2019-01-28,133.100006,134.809998,132.580002,134.270004,123.505562,5357700
2019-01-29,134.289993,135.410004,133.600006,134.330002,123.560730,5037100
2019-01-30,134.000000,135.029999,133.250000,134.380005,123.606735,4500900
2019-01-31,134.449997,134.720001,133.740005,134.419998,123.643517,4884000
2019-02-01,134.970001,135.199997,133.350006,134.100006,123.349197,3806000
2019-02-04,134.020004,135.199997,132.990005,135.190002,124.351791,3966600
2019-02-05,135.279999,135.820007,134.919998,135.550003,124.682930,5398900
2019-02-06,135.220001,136.649994,135.169998,136.320007,125.391205,4879700
2019-02-07,133.550003,134.470001,132.119995,133.190002,123.939552,4379400
2019-02-08,132.339996,133.710007,132.190002,133.710007,124.423431,3249800
2019-02-11,134.289993,135.149994,133.910004,133.990005,124.683998,3095100
2019-02-12,135.149994,136.199997,134.860001,136.050003,126.600929,3317200
2019-02-13,136.919998,137.919998,136.410004,137.520004,127.968811,4253000
2019-02-14,137.169998,137.600006,136.210007,136.479996,127.001060,2789400
2019-02-15,137.580002,138.190002,137.389999,138.029999,128.443405,3844100
2019-02-19,137.809998,138.699997,137.360001,138.699997,129.066864,3385700
2019-02-20,138.759995,139.240005,137.220001,138.000000,128.415497,3802000
2019-02-21,137.820007,138.350006,137.350006,137.839996,128.266586,2937300
2019-02-22,138.729996,139.380005,138.429993,139.250000,129.578690,3113700
2019-02-25,140.000000,140.470001,139.320007,139.460007,129.774078,3194200
2019-02-26,139.669998,140.490005,139.470001,139.720001,130.016022,3060400
2019-02-27,139.250000,139.570007,138.399994,139.169998,129.504211,2530900
2019-02-28,138.770004,139.059998,137.720001,138.130005,128.536469,3457800
2019-03-01,139.309998,140.039993,138.639999,139.199997,129.532135,3030000
2019-03-04,139.990005,140.080002,137.169998,138.429993,128.815613,3406900
2019-03-05,138.369995,138.740005,137.559998,137.880005,128.303833,4250300
2019-03-06,138.119995,138.389999,136.720001,136.979996,127.466324,2768300
2019-03-07,136.610001,136.889999,134.630005,135.360001,125.958839,4358800
2019-03-08,134.210007,135.240005,133.580002,135.089996,125.707573,3773600
2019-03-11,136.029999,137.729996,135.839996,137.710007,128.145645,3939300
2019-03-12,138.520004,139.699997,137.860001,138.279999,128.676041,3954700
2019-03-13,138.050003,139.320007,137.850006,138.559998,128.936600,3173200
2019-03-14,138.509995,138.940002,138.059998,138.789993,129.150589,2738600
2019-03-15,139.369995,140.330002,139.229996,139.429993,129.746155,7153700
2019-03-18,139.830002,140.369995,138.720001,140.210007,130.472000,3268500
2019-03-19,140.960007,141.699997,140.000000,140.490005,130.732544,3482300
2019-03-20,140.529999,140.699997,138.979996,139.600006,129.904358,3649500
2019-03-21,139.100006,142.119995,138.880005,141.440002,131.616547,3605400
2019-03-22,140.970001,141.440002,138.899994,139.449997,129.764771,3877200
2019-03-25,139.059998,139.910004,138.350006,139.179993,129.513519,2839800
2019-03-26,139.929993,141.020004,139.419998,140.220001,130.481293,2553700
2019-03-27,140.410004,140.490005,138.399994,139.240005,129.569351,3098200
2019-03-28,139.910004,140.440002,139.100006,139.919998,130.202133,2663900
2019-03-29,140.500000,141.220001,140.149994,141.100006,131.300186,3101400
2019-04-01,141.509995,143.410004,141.509995,143.300003,133.347382,3984300
2019-04-02,143.350006,143.949997,142.600006,143.000000,133.068207,2404800
2019-04-03,143.649994,144.220001,143.009995,143.630005,133.654480,2681200
2019-04-04,143.619995,144.139999,142.539993,142.779999,132.863495,2771100
2019-04-05,143.289993,143.500000,142.460007,143.279999,133.328751,2731800
2019-04-08,143.020004,143.419998,142.869995,143.389999,133.431122,2118200
2019-04-09,142.660004,142.949997,141.839996,142.110001,132.240036,3038500
2019-04-10,142.199997,143.500000,141.979996,143.020004,133.086838,2678000
2019-04-11,143.800003,144.110001,143.029999,143.779999,133.794052,2942000
2019-04-12,144.259995,144.440002,143.699997,144.350006,134.324448,2898900
2019-04-15,144.399994,144.460007,143.270004,143.899994,133.905731,3603200
2019-04-16,144.399994,145.389999,144.020004,145.139999,135.059586,6301700
2019-04-17,137.369995,141.979996,136.259995,139.110001,129.448395,12525700
2019-04-18,139.000000,140.490005,138.699997,140.330002,130.583664,4960000
2019-04-22,139.419998,140.559998,138.479996,138.889999,129.243683,4494000
2019-04-23,139.149994,140.919998,138.940002,140.440002,130.686005,4462200
2019-04-24,140.600006,141.309998,139.779999,139.949997,130.230042,2774900
2019-04-25,139.699997,139.750000,137.710007,138.630005,129.001724,2910100
2019-04-26,139.339996,139.889999,138.809998,139.440002,129.755463,2319800
2019-04-29,139.149994,139.630005,138.809998,139.050003,129.392563,2958300
2019-04-30,139.110001,140.440002,138.679993,140.270004,130.527832,4638800
2019-05-01,140.550003,141.809998,140.169998,140.559998,130.797684,3053700
2019-05-02,140.500000,141.279999,139.410004,139.589996,129.895065,3541400
2019-05-03,139.699997,141.000000,139.630005,140.250000,130.509216,2579900
2019-05-06,138.300003,140.690002,137.899994,140.380005,130.630203,2793300
2019-05-07,139.149994,139.509995,136.190002,137.639999,128.080490,4726800
2019-05-08,137.770004,138.699997,137.130005,138.000000,128.415497,3818900
2019-05-09,134.889999,135.580002,133.029999,135.339996,127.436226,4192700
2019-05-10,134.880005,135.750000,132.419998,135.320007,127.417404,3977600
2019-05-13,133.279999,133.570007,130.960007,131.419998,123.745148,4958000
2019-05-14,131.820007,134.320007,131.679993,133.309998,125.524780,3280400
2019-05-15,132.589996,134.589996,132.369995,134.399994,126.551117,2551000
2019-05-16,134.740005,136.110001,134.639999,135.880005,127.944679,3017300
2019-05-17,134.679993,135.410004,133.940002,134.320007,126.475777,2619100
2019-05-20,133.529999,135.429993,132.929993,135.119995,127.229073,3264500
2019-05-21,136.119995,137.059998,135.789993,136.449997,128.481400,2503500
2019-05-22,136.000000,136.750000,135.710007,136.350006,128.387253,1849800
2019-05-23,135.130005,135.130005,130.440002,132.389999,124.658485,5343400
2019-05-24,133.529999,134.250000,131.589996,132.279999,124.554924,2596100
2019-05-28,132.130005,132.639999,130.270004,130.460007,122.841217,4908800
2019-05-29,130.000000,130.279999,128.320007,129.690002,122.116180,3679000
2019-05-30,129.740005,129.970001,128.929993,129.570007,122.003189,2741900
2019-05-31,128.440002,128.440002,126.849998,126.989998,119.573860,3539300
2019-06-03,127.099998,128.559998,127.059998,128.270004,120.779114,4266900
2019-06-04,129.559998,132.740005,129.089996,132.690002,124.940979,3913500
2019-06-05,133.380005,133.610001,130.470001,131.490005,123.811066,3161300
2019-06-06,132.190002,132.649994,130.899994,132.220001,124.498444,2298200
2019-06-07,132.470001,134.720001,132.210007,133.309998,125.524780,2553400
2019-06-10,134.380005,135.350006,133.910004,134.740005,126.871254,2911300
2019-06-11,135.320007,136.460007,135.050003,135.949997,128.010605,3407300
2019-06-12,135.559998,135.940002,134.410004,134.869995,126.993652,2254700
2019-06-13,135.130005,136.270004,135.089996,135.759995,127.831665,2955300
2019-06-14,135.440002,135.880005,134.429993,135.149994,127.257301,2193300
2019-06-17,135.389999,136.029999,134.699997,134.949997,127.069000,2194100
2019-06-18,135.199997,137.190002,135.199997,136.380005,128.415497,2914700
2019-06-19,136.429993,138.360001,136.240005,137.080002,129.074600,2382400
2019-06-20,138.929993,139.539993,138.199997,138.850006,130.741226,3071000
2019-06-21,138.440002,139.539993,138.389999,139.199997,131.070801,5288700
2019-06-24,139.199997,140.149994,139.050003,139.350006,131.212051,2186000
2019-06-25,139.460007,139.550003,138.130005,138.360001,130.279846,2801200
2019-06-26,138.869995,139.679993,138.410004,138.520004,130.430511,2284600
2019-06-27,138.720001,139.300003,137.949997,138.520004,130.430511,2149800
2019-06-28,138.570007,139.139999,137.839996,137.899994,129.846710,6153900
2019-07-01,139.600006,141.490005,139.279999,139.880005,131.711075,3377700
2019-07-02,139.750000,140.429993,139.470001,140.220001,132.031219,2409700
2019-07-03,140.720001,141.820007,140.429993,141.539993,133.274124,1930400
2019-07-05,140.869995,141.490005,139.910004,141.380005,133.123489,2134700
2019-07-08,141.050003,141.289993,140.270004,140.570007,132.360794,2395300
2019-07-09,140.610001,140.990005,139.130005,139.330002,131.193192,3365200
2019-07-10,140.000000,141.910004,139.789993,140.470001,132.266617,2513900
2019-07-11,140.789993,141.580002,140.300003,141.240005,132.991684,2132900
2019-07-12,141.919998,142.919998,141.660004,142.740005,134.404068,2786200
2019-07-15,142.889999,143.509995,142.119995,143.320007,134.950195,2368300
2019-07-16,143.169998,144.039993,143.020004,143.529999,135.147919,3474700
2019-07-17,143.610001,143.800003,141.949997,143.070007,134.714813,6064300
2019-07-18,142.500000,150.309998,142.199997,149.630005,140.891693,12695400
2019-07-19,149.960007,151.580002,149.550003,149.679993,140.938766,7290700
2019-07-22,150.160004,151.940002,149.699997,149.740005,140.995270,4092600
2019-07-23,150.570007,150.720001,148.380005,150.380005,141.597916,3742200
2019-07-24,150.119995,151.449997,149.199997,150.029999,141.268326,2952400
2019-07-25,149.820007,150.619995,148.610001,150.389999,141.607300,3102100
2019-07-26,151.000000,151.410004,150.100006,151.360001,142.520645,2904300
2019-07-29,151.110001,151.479996,150.320007,150.880005,142.068695,2075500
2019-07-30,150.000000,150.399994,149.220001,149.770004,141.023514,2632700
2019-07-31,149.699997,150.179993,146.389999,148.240005,139.582870,3722900
2019-08-01,148.899994,152.820007,148.500000,150.320007,141.541397,6344000
2019-08-02,149.029999,152.949997,145.589996,147.250000,138.650681,8101700
2019-08-05,144.979996,145.100006,139.149994,140.759995,132.539688,7114900
2019-08-06,142.029999,142.470001,139.309998,140.729996,132.511444,5070700
2019-08-07,138.740005,139.580002,136.410004,139.110001,130.986069,5931900
2019-08-08,138.449997,140.419998,137.759995,140.100006,133.472580,5261100
2019-08-09,139.270004,139.309998,135.350006,136.130005,129.690384,5244600
2019-08-12,135.660004,135.869995,133.179993,134.119995,127.775467,3895600
2019-08-13,133.800003,136.570007,132.809998,135.789993,129.366455,4522100
2019-08-14,133.910004,134.160004,130.979996,131.250000,125.041237,5114200
2019-08-15,131.220001,132.369995,130.250000,131.919998,125.679535,3738900
2019-08-16,133.039993,134.589996,132.949997,133.759995,127.432487,3012000
2019-08-19,134.880005,136.330002,134.880005,135.039993,128.651947,3165100
2019-08-20,135.240005,135.279999,132.809998,133.000000,126.708443,3018600
2019-08-21,134.960007,135.940002,133.800003,134.250000,127.899323,2805700
2019-08-22,134.690002,135.679993,133.809998,134.320007,127.965996,2694900
2019-08-23,133.630005,134.259995,128.830002,129.570007,123.440712,4818400
2019-08-26,131.050003,131.300003,129.160004,129.990005,123.840851,2833900
2019-08-27,131.199997,131.699997,130.309998,131.169998,124.965019,4728000
2019-08-28,130.440002,132.889999,130.039993,132.759995,126.479797,2713600
2019-08-29,134.179993,135.690002,134.039993,134.880005,128.499542,2971800
2019-08-30,135.580002,136.070007,134.360001,135.529999,129.118759,2960600
2019-09-03,134.850006,134.899994,133.330002,134.100006,127.756432,2827900
2019-09-04,135.710007,136.429993,135.149994,136.320007,129.871414,2247900
2019-09-05,138.300003,141.699997,138.050003,140.970001,134.301422,5011600
2019-09-06,141.520004,141.529999,140.460007,140.570007,133.920349,2576800
2019-09-09,140.589996,143.020004,140.460007,142.600006,135.854324,4226600
2019-09-10,143.000000,145.460007,142.960007,145.050003,138.188431,4979700
2019-09-11,144.850006,145.119995,142.710007,143.600006,136.807022,3869700
2019-09-12,144.029999,144.039993,141.880005,143.619995,136.826080,2505400
2019-09-13,144.320007,144.649994,143.259995,143.669998,136.873703,2206600
2019-09-16,142.559998,143.639999,142.270004,142.479996,135.740005,1928500
2019-09-17,142.479996,142.479996,140.660004,142.199997,135.473251,2933200
2019-09-18,142.050003,142.300003,140.509995,142.220001,135.492294,1983600
2019-09-19,142.460007,145.029999,142.449997,142.970001,136.206818,3089900
2019-09-20,143.250000,143.830002,141.820007,141.880005,135.168396,5193400
2019-09-23,141.190002,142.220001,140.559998,142.070007,135.349411,1817900
2019-09-24,142.500000,142.889999,141.070007,141.679993,134.977844,3231600
2019-09-25,141.740005,143.630005,140.860001,143.160004,136.387833,2526700
2019-09-26,143.169998,143.880005,141.410004,143.550003,136.759384,2309800
2019-09-27,144.410004,145.089996,142.380005,143.240005,136.464066,2356800
2019-09-30,143.729996,146.570007,143.729996,145.419998,138.540909,3988400
2019-10-01,145.589996,147.350006,143.539993,143.660004,136.864182,2960800
2019-10-02,142.190002,142.270004,140.570007,141.690002,134.987381,3340800
2019-10-03,141.619995,142.070007,139.179993,142.020004,135.301773,2928800
2019-10-04,142.059998,143.059998,141.029999,142.990005,136.225891,2413600
2019-10-07,142.259995,142.699997,141.220001,141.279999,134.596756,2426500
2019-10-08,140.240005,140.470001,138.250000,138.380005,131.833969,3225400
2019-10-09,139.770004,140.330002,138.789993,139.669998,133.062927,2620800
2019-10-10,139.770004,141.779999,139.559998,141.130005,134.453857,2593700
2019-10-11,142.770004,144.500000,142.610001,142.759995,136.006744,2996800
2019-10-14,142.309998,142.429993,141.320007,142.039993,135.320816,2309500
2019-10-15,142.539993,143.720001,141.809998,143.000000,136.235397,3025500
2019-10-16,142.490005,142.949997,141.389999,142.110001,135.387497,5332600
2019-10-17,135.000000,136.000000,132.910004,134.259995,127.908836,15759800
2019-10-18,134.220001,134.490005,132.250000,134.089996,127.746880,7177500
2019-10-21,132.610001,133.100006,130.899994,132.580002,126.308311,6306100
2019-10-22,132.550003,134.050003,131.610001,133.960007,127.623032,4161600
2019-10-23,133.520004,134.570007,132.699997,134.380005,128.023178,3610900
2019-10-24,134.830002,135.070007,133.300003,134.070007,127.727844,2598500
2019-10-25,134.119995,135.929993,134.100006,135.440002,129.033035,2579100
2019-10-28,136.000000,136.630005,135.449997,135.970001,129.537964,3225700
2019-10-29,135.419998,135.570007,133.440002,133.820007,127.489677,4160700
2019-10-30,133.830002,135.279999,133.199997,135.250000,128.852005,2252700
2019-10-31,135.110001,135.250000,133.229996,133.729996,127.403915,3412100
2019-11-01,134.500000,135.559998,134.089996,135.529999,129.118759,3089800
2019-11-04,136.240005,137.740005,136.229996,137.669998,131.157547,3335400
2019-11-05,137.800003,138.759995,137.630005,137.889999,131.367126,3015000
2019-11-06,138.000000,138.779999,137.550003,138.779999,132.215042,4477300
2019-11-07,137.869995,139.139999,137.580002,137.690002,132.725922,4073800
2019-11-08,137.580002,137.610001,136.160004,137.610001,132.648804,2278400
2019-11-11,137.199997,137.199997,135.000000,135.470001,130.585953,2568000
2019-11-12,135.869995,136.660004,135.020004,135.589996,130.701630,3046500
2019-11-13,135.389999,135.580002,133.850006,134.479996,129.631638,2918400
2019-11-14,134.130005,134.330002,133.330002,134.000000,129.168945,4231300
2019-11-15,134.389999,135.119995,134.029999,134.399994,129.554535,3262500
2019-11-18,134.300003,134.479996,133.229996,134.309998,129.467773,3210400
2019-11-19,134.880005,135.380005,134.460007,134.520004,129.670212,2995000
2019-11-20,134.059998,134.460007,132.750000,133.199997,128.397797,4138200
2019-11-21,133.399994,134.169998,132.979996,133.839996,129.014725,3345300
2019-11-22,134.190002,134.649994,133.589996,134.339996,129.496689,3297500
2019-11-25,134.470001,136.000000,134.350006,135.970001,131.067932,2590100
2019-11-26,136.149994,136.149994,134.770004,135.089996,130.219650,3793200
2019-11-27,135.350006,135.710007,133.619995,133.770004,128.947250,3280900
2019-11-29,133.600006,134.520004,133.029999,134.449997,129.602737,1825300
2019-12-02,134.449997,134.500000,132.479996,132.910004,128.118256,3067100
2019-12-03,132.000000,132.440002,130.690002,132.119995,127.356728,3642500
2019-12-04,132.860001,133.679993,131.960007,131.990005,127.231430,3530000
2019-12-05,132.990005,133.240005,131.630005,131.910004,127.154297,3595400
2019-12-06,132.750000,133.889999,132.699997,133.220001,128.417084,3437500
2019-12-09,133.350006,134.589996,133.259995,133.919998,129.091843,2968500
2019-12-10,133.919998,134.839996,133.559998,133.910004,129.082214,3480400
2019-12-11,134.110001,134.509995,133.669998,133.759995,128.937607,3953300
2019-12-12,133.699997,135.660004,133.660004,135.320007,130.441376,4824100
2019-12-13,134.750000,135.500000,134.009995,134.210007,129.371399,2535000
2019-12-16,134.940002,135.449997,133.850006,134.130005,129.294281,3049200
2019-12-17,134.279999,134.690002,133.460007,134.220001,129.381012,2907200
2019-12-18,134.550003,135.000000,134.149994,134.410004,129.564163,3101800
2019-12-19,134.460007,134.729996,134.190002,134.559998,129.708755,3866500
2019-12-20,135.740005,136.419998,134.949997,135.589996,130.701630,7111800
2019-12-23,135.779999,136.149994,135.000000,135.550003,130.663071,2803200
2019-12-24,135.610001,135.619995,134.610001,134.979996,130.113617,1202100
2019-12-26,134.979996,135.309998,134.649994,134.910004,130.046158,2129700
2019-12-27,135.000000,135.750000,134.869995,135.270004,130.393173,2752200
2019-12-30,135.199997,135.300003,132.500000,132.809998,128.021866,4118900
2019-12-31,132.529999,134.119995,132.399994,134.039993,129.207504,3777500
2020-01-02,135.000000,135.919998,134.770004,135.419998,130.537750,3148600
2020-01-03,133.570007,134.860001,133.559998,134.339996,129.496689,2373700
2020-01-06,133.419998,134.240005,133.199997,134.100006,129.265366,2425500
2020-01-07,133.690002,134.960007,133.399994,134.190002,129.352097,3090800
2020-01-08,134.509995,135.860001,133.919998,135.309998,130.431732,4346000
2020-01-09,135.740005,136.789993,135.309998,136.740005,131.810165,3730600
2020-01-10,137.000000,137.869995,136.309998,136.690002,131.761978,3255400
2020-01-13,135.479996,136.639999,135.070007,136.600006,131.675232,3531000
2020-01-14,136.279999,137.139999,135.550003,135.820007,130.923340,3681000
2020-01-15,136.000000,138.059998,135.710007,136.619995,131.694489,4045900
2020-01-16,137.320007,138.190002,137.009995,137.979996,133.005463,4320900
2020-01-17,136.539993,138.330002,136.160004,138.309998,133.323563,5623300
2020-01-21,137.809998,139.350006,137.600006,139.169998,134.152557,7244100
2020-01-22,143.320007,145.789993,142.550003,143.889999,138.702393,16470400
2020-01-23,144.199997,144.410004,142.149994,142.869995,137.719177,5657800
2020-01-24,143.389999,143.919998,140.460007,140.559998,135.492432,5580200
2020-01-27,138.500000,140.070007,138.100006,138.619995,133.622391,4166600
2020-01-28,139.500000,140.470001,138.750000,139.550003,134.518860,3451600
2020-01-29,139.169998,139.580002,137.600006,137.690002,132.725922,3053800
2020-01-30,136.759995,136.970001,134.970001,136.770004,131.839081,5057900
2020-01-31,142.899994,144.050003,140.789993,143.729996,138.548157,18994600
2020-02-03,144.250000,147.279999,143.899994,146.270004,140.996582,8887500
2020-02-04,147.779999,149.380005,146.880005,149.110001,143.734192,5621000
2020-02-05,150.210007,157.440002,150.149994,156.330002,150.693893,14386800
2020-02-06,156.820007,158.750000,155.419998,156.759995,151.108383,8400500
2020-02-07,154.550003,155.539993,152.919998,153.410004,149.423355,6423400
2020-02-10,152.970001,154.440002,151.580002,154.429993,150.416840,5239800
2020-02-11,155.119995,155.220001,152.729996,153.479996,149.491531,3835100
2020-02-12,153.750000,155.600006,153.520004,155.309998,151.273972,4437800
2020-02-13,154.369995,154.830002,153.410004,154.309998,150.299957,3820700
2020-02-14,154.419998,154.559998,149.770004,150.699997,146.783768,6099200
